docname,topic,proportion
newsgroups:19760,002,0.072315
newsgroups:19760,012,0.070627
newsgroups:19760,008,0.036077
newsgroups:19760,003,0.033169
newsgroups:19795,006,0.282693
newsgroups:19795,001,0.266661
newsgroups:19795,005,0.248941
newsgroups:19795,008,0.103675
newsgroups:19795,002,0.098029
newsgroups:19830,001,1.0
newsgroups:19865,005,1.0
newsgroups:19900,000,0.526328
newsgroups:19900,005,0.242339
newsgroups:19900,002,0.093864
newsgroups:19900,006,0.05773
newsgroups:19900,001,0.038528
newsgroups:19900,016,0.022124
newsgroups:19900,003,0.019087
newsgroups:19935,005,1.0
newsgroups:19970,007,1.0
newsgroups:14,000,1.0
newsgroups:49,000,1.0
newsgroups:84,016,0.482404
newsgroups:84,001,0.320402
newsgroups:84,004,0.099045
newsgroups:84,002,0.098149
newsgroups:119,006,1.0
newsgroups:154,000,1.0
newsgroups:189,005,0.488034
newsgroups:189,000,0.352395
newsgroups:189,012,0.15957
newsgroups:224,000,0.408328
newsgroups:224,002,0.338683
newsgroups:224,005,0.14411
newsgroups:224,001,0.048979
newsgroups:224,008,0.024027
newsgroups:224,011,0.018149
newsgroups:224,003,0.017724
newsgroups:259,005,1.0
newsgroups:294,000,1.0
newsgroups:329,001,1.0
newsgroups:364,001,0.330787
newsgroups:364,016,0.330136
newsgroups:364,004,0.134773
newsgroups:364,002,0.131491
newsgroups:364,000,0.033426
newsgroups:364,005,0.027256
newsgroups:364,003,0.012131
newsgroups:399,005,0.502246
newsgroups:399,000,0.259888
newsgroups:399,006,0.061403
newsgroups:399,016,0.060334
newsgroups:399,001,0.056251
newsgroups:399,003,0.030353
newsgroups:399,002,0.023791
newsgroups:399,017,0.005735
newsgroups:434,002,1.0
newsgroups:469,005,1.0
newsgroups:504,001,0.345604
newsgroups:504,006,0.22594
newsgroups:504,000,0.221604
newsgroups:504,002,0.080044
newsgroups:504,007,0.074065
newsgroups:504,016,0.052742
newsgroups:539,000,1.0
newsgroups:574,002,1.0
newsgroups:609,004,1.0
newsgroups:644,000,0.444993
newsgroups:644,005,0.342104
newsgroups:644,017,0.051083
newsgroups:644,003,0.045965
newsgroups:644,012,0.04012
newsgroups:644,001,0.038985
newsgroups:644,002,0.036748
newsgroups:679,000,1.0
newsgroups:714,002,1.0
newsgroups:749,000,0.53375
newsgroups:749,005,0.183496
newsgroups:749,006,0.089896
newsgroups:749,002,0.076986
newsgroups:749,016,0.072851
newsgroups:749,012,0.04302
newsgroups:784,005,0.196496
newsgroups:784,012,0.178359
newsgroups:784,008,0.169098
newsgroups:784,000,0.159265
newsgroups:784,016,0.139216
newsgroups:784,002,0.115667
newsgroups:784,004,0.041898
newsgroups:819,005,1.0
newsgroups:854,000,1.0
newsgroups:889,006,0.265578
newsgroups:889,003,0.211305
newsgroups:889,002,0.186995
newsgroups:889,005,0.181035
newsgroups:889,000,0.155088
newsgroups:924,005,0.569215
newsgroups:924,000,0.304744
newsgroups:924,001,0.126042
newsgroups:959,012,1.0
newsgroups:994,012,0.263738
newsgroups:994,005,0.21587
newsgroups:994,003,0.180146
newsgroups:994,001,0.151651
newsgroups:994,000,0.125594
newsgroups:994,006,0.063001
newsgroups:1029,010,1.0
newsgroups:1064,001,0.470579
newsgroups:1064,003,0.314519
newsgroups:1064,004,0.092792
newsgroups:1064,019,0.071159
newsgroups:1064,016,0.050951
newsgroups:1099,001,1.0
newsgroups:1134,008,1.0
newsgroups:1169,003,1.0
newsgroups:1204,001,0.369874
newsgroups:1204,003,0.369655
newsgroups:1204,004,0.225736
newsgroups:1204,013,0.034734
newsgroups:1239,001,1.0
newsgroups:1274,001,1.0
newsgroups:1309,003,1.0
newsgroups:1344,001,1.0
newsgroups:1379,001,1.0
newsgroups:1414,009,0.533467
newsgroups:1414,010,0.227362
newsgroups:1414,003,0.135963
newsgroups:1414,000,0.062036
newsgroups:1414,001,0.041172
newsgroups:1449,009,1.0
newsgroups:1484,010,1.0
newsgroups:1519,009,1.0
newsgroups:1554,002,1.0
newsgroups:1589,009,1.0
newsgroups:1624,001,1.0
newsgroups:1659,013,1.0
newsgroups:1694,011,1.0
newsgroups:1729,019,1.0
newsgroups:1764,009,0.472005
newsgroups:1764,001,0.206292
newsgroups:1764,003,0.086623
newsgroups:1764,004,0.081937
newsgroups:1764,002,0.035113
newsgroups:1764,000,0.033391
newsgroups:1764,012,0.024827
newsgroups:1764,016,0.021775
newsgroups:1764,010,0.021358
newsgroups:1764,013,0.013145
newsgroups:1799,009,1.0
newsgroups:1834,001,0.614543
newsgroups:1834,004,0.173619
newsgroups:1834,013,0.123972
newsgroups:1834,010,0.080541
newsgroups:1834,003,0.007324
newsgroups:1869,001,1.0
newsgroups:1904,009,1.0
newsgroups:1939,000,1.0
newsgroups:1974,001,1.0
newsgroups:2009,018,1.0
newsgroups:2044,007,1.0
newsgroups:2079,010,1.0
newsgroups:2114,004,1.0
newsgroups:2149,001,0.404897
newsgroups:2149,013,0.227085
newsgroups:2149,016,0.193057
newsgroups:2149,000,0.12411
newsgroups:2149,005,0.050852
newsgroups:2184,013,0.53606
newsgroups:2184,004,0.207644
newsgroups:2184,002,0.113377
newsgroups:2184,003,0.087361
newsgroups:2184,001,0.05556
newsgroups:2219,003,1.0
newsgroups:2254,013,1.0
newsgroups:2289,018,1.0
newsgroups:2324,001,1.0
newsgroups:2359,001,1.0
newsgroups:2394,003,1.0
newsgroups:2429,010,1.0
newsgroups:2464,003,0.293717
newsgroups:2464,013,0.207053
newsgroups:2464,018,0.182928
newsgroups:2464,004,0.153966
newsgroups:2464,010,0.104413
newsgroups:2464,016,0.036221
newsgroups:2464,001,0.021701
newsgroups:2499,013,0.345254
newsgroups:2499,003,0.264312
newsgroups:2499,012,0.224773
newsgroups:2499,010,0.165661
newsgroups:2534,001,1.0
newsgroups:2569,003,0.486515
newsgroups:2569,010,0.346151
newsgroups:2569,011,0.167334
newsgroups:2604,013,0.26626
newsgroups:2604,012,0.223971
newsgroups:2604,009,0.15926
newsgroups:2604,003,0.112728
newsgroups:2604,001,0.111657
newsgroups:2604,018,0.07102
newsgroups:2604,000,0.035185
newsgroups:2604,011,0.01992
newsgroups:2639,019,1.0
newsgroups:2674,013,1.0
newsgroups:2709,010,1.0
newsgroups:2744,011,1.0
newsgroups:2779,009,1.0
newsgroups:2814,000,1.0
newsgroups:2849,013,0.493257
newsgroups:2849,003,0.336679
newsgroups:2849,010,0.170064
newsgroups:2884,000,1.0
newsgroups:2919,003,1.0
newsgroups:2954,009,1.0
newsgroups:2989,006,1.0
newsgroups:3024,004,1.0
newsgroups:3059,018,1.0
newsgroups:3094,011,0.605964
newsgroups:3094,004,0.242709
newsgroups:3094,003,0.151327
newsgroups:3129,010,0.422008
newsgroups:3129,017,0.303321
newsgroups:3129,003,0.170574
newsgroups:3129,009,0.104096
newsgroups:3164,003,1.0
newsgroups:3199,003,1.0
newsgroups:3234,013,1.0
newsgroups:3269,011,1.0
newsgroups:3304,011,0.444739
newsgroups:3304,003,0.38222
newsgroups:3304,010,0.17304
newsgroups:3339,001,0.557735
newsgroups:3339,003,0.268568
newsgroups:3339,016,0.173702
newsgroups:3374,018,1.0
newsgroups:3409,018,0.7022
newsgroups:3409,004,0.233703
newsgroups:3409,002,0.064098
newsgroups:3444,010,1.0
newsgroups:3479,004,1.0
newsgroups:3514,018,1.0
newsgroups:3549,010,1.0
newsgroups:3584,010,1.0
newsgroups:3619,003,1.0
newsgroups:3654,010,1.0
newsgroups:3689,003,0.595116
newsgroups:3689,010,0.404884
newsgroups:3724,017,1.0
newsgroups:3759,010,0.608077
newsgroups:3759,012,0.252317
newsgroups:3759,001,0.139606
newsgroups:3794,001,1.0
newsgroups:3829,010,1.0
newsgroups:3864,018,0.57204
newsgroups:3864,002,0.231302
newsgroups:3864,003,0.196659
newsgroups:3899,001,1.0
newsgroups:3934,009,1.0
newsgroups:3969,010,1.0
newsgroups:4004,003,1.0
newsgroups:4039,016,1.0
newsgroups:4074,011,1.0
newsgroups:4109,003,1.0
newsgroups:4144,010,1.0
newsgroups:4179,002,1.0
newsgroups:4214,010,0.449193
newsgroups:4214,003,0.246901
newsgroups:4214,004,0.167723
newsgroups:4214,007,0.136183
newsgroups:4249,003,1.0
newsgroups:4284,011,1.0
newsgroups:4319,018,0.575518
newsgroups:4319,011,0.189445
newsgroups:4319,016,0.155374
newsgroups:4319,003,0.079662
newsgroups:4354,003,1.0
newsgroups:4389,009,1.0
newsgroups:4424,007,0.291238
newsgroups:4424,011,0.182897
newsgroups:4424,000,0.161018
newsgroups:4424,019,0.134652
newsgroups:4424,002,0.119001
newsgroups:4424,003,0.064472
newsgroups:4424,004,0.046724
newsgroups:4459,003,1.0
newsgroups:4494,003,1.0
newsgroups:4529,007,1.0
newsgroups:4564,018,1.0
newsgroups:4599,018,1.0
newsgroups:4634,007,1.0
newsgroups:4669,003,1.0
newsgroups:4704,003,0.447414
newsgroups:4704,004,0.258238
newsgroups:4704,011,0.218987
newsgroups:4704,000,0.075361
newsgroups:4739,003,1.0
newsgroups:4774,011,1.0
newsgroups:4809,001,1.0
newsgroups:4844,004,1.0
newsgroups:4879,018,1.0
newsgroups:4914,017,1.0
newsgroups:4949,004,1.0
newsgroups:4984,003,0.514972
newsgroups:4984,011,0.283799
newsgroups:4984,001,0.20123
newsgroups:5019,001,1.0
newsgroups:5054,001,1.0
newsgroups:5089,013,1.0
newsgroups:5124,010,1.0
newsgroups:5159,007,1.0
newsgroups:5194,001,1.0
newsgroups:5229,001,1.0
newsgroups:5264,007,1.0
newsgroups:5299,013,1.0
newsgroups:5334,013,0.372511
newsgroups:5334,001,0.242782
newsgroups:5334,003,0.17748
newsgroups:5334,009,0.14884
newsgroups:5334,000,0.058387
newsgroups:5369,006,0.649735
newsgroups:5369,003,0.350265
newsgroups:5404,001,0.257646
newsgroups:5404,004,0.22819
newsgroups:5404,009,0.217084
newsgroups:5404,013,0.150055
newsgroups:5404,003,0.095945
newsgroups:5404,017,0.051079
newsgroups:5439,001,0.43425
newsgroups:5439,013,0.305687
newsgroups:5439,006,0.179863
newsgroups:5439,002,0.0802
newsgroups:5474,001,0.319199
newsgroups:5474,000,0.247976
newsgroups:5474,005,0.178335
newsgroups:5474,011,0.137729
newsgroups:5474,012,0.11676
newsgroups:5509,003,0.298919
newsgroups:5509,013,0.185005
newsgroups:5509,009,0.155978
newsgroups:5509,004,0.074815
newsgroups:5509,001,0.062554
newsgroups:5509,012,0.058049
newsgroups:5509,007,0.056827
newsgroups:5509,002,0.045762
newsgroups:5509,011,0.042787
newsgroups:5509,000,0.019303
newsgroups:5544,013,1.0
newsgroups:5579,001,0.370951
newsgroups:5579,012,0.334508
newsgroups:5579,000,0.202719
newsgroups:5579,003,0.091822
newsgroups:5614,003,1.0
newsgroups:5649,001,1.0
newsgroups:5684,003,0.446861
newsgroups:5684,013,0.327827
newsgroups:5684,011,0.225312
newsgroups:5719,003,1.0
newsgroups:5754,013,1.0
newsgroups:5789,009,1.0
newsgroups:5824,013,0.374851
newsgroups:5824,004,0.23259
newsgroups:5824,003,0.214666
newsgroups:5824,001,0.106961
newsgroups:5824,016,0.070933
newsgroups:5859,006,0.479264
newsgroups:5859,001,0.217776
newsgroups:5859,014,0.113961
newsgroups:5859,004,0.101324
newsgroups:5859,013,0.087676
newsgroups:5894,012,1.0
newsgroups:5929,000,0.494878
newsgroups:5929,001,0.311209
newsgroups:5929,002,0.193913
newsgroups:5964,001,1.0
newsgroups:5999,003,1.0
newsgroups:6034,007,0.579905
newsgroups:6034,011,0.373098
newsgroups:6034,004,0.046997
newsgroups:6069,003,1.0
newsgroups:6104,007,0.403458
newsgroups:6104,004,0.228603
newsgroups:6104,010,0.151107
newsgroups:6104,018,0.128783
newsgroups:6104,001,0.088048
newsgroups:6139,018,1.0
newsgroups:6174,003,1.0
newsgroups:6209,003,1.0
newsgroups:6244,007,0.545722
newsgroups:6244,002,0.260163
newsgroups:6244,003,0.194115
newsgroups:6279,007,1.0
newsgroups:6314,007,0.32197
newsgroups:6314,006,0.210281
newsgroups:6314,004,0.147912
newsgroups:6314,002,0.083671
newsgroups:6314,015,0.069562
newsgroups:6314,014,0.062157
newsgroups:6314,003,0.059098
newsgroups:6314,000,0.045351
newsgroups:6349,003,1.0
newsgroups:6384,007,1.0
newsgroups:6419,007,1.0
newsgroups:6454,007,1.0
newsgroups:6489,003,1.0
newsgroups:6524,004,1.0
newsgroups:6559,010,1.0
newsgroups:6594,010,1.0
newsgroups:6629,018,1.0
newsgroups:6664,007,0.55701
newsgroups:6664,003,0.308652
newsgroups:6664,002,0.095122
newsgroups:6664,010,0.039216
newsgroups:6699,018,1.0
newsgroups:6734,007,0.755022
newsgroups:6734,002,0.244978
newsgroups:6769,007,1.0
newsgroups:6804,000,0.494878
newsgroups:6804,001,0.311209
newsgroups:6804,002,0.193913
newsgroups:6839,006,0.366837
newsgroups:6839,001,0.259337
newsgroups:6839,008,0.186921
newsgroups:6839,002,0.186905
newsgroups:6874,007,1.0
newsgroups:6909,010,1.0
newsgroups:6944,012,1.0
newsgroups:6979,007,1.0
newsgroups:7014,000,1.0
newsgroups:7049,002,1.0
newsgroups:7084,007,1.0
newsgroups:7119,002,1.0
newsgroups:7154,001,1.0
newsgroups:7189,002,1.0
newsgroups:7224,012,1.0
newsgroups:7259,002,1.0
newsgroups:7294,012,1.0
newsgroups:7329,001,1.0
newsgroups:7364,000,1.0
newsgroups:7399,002,1.0
newsgroups:7434,003,1.0
newsgroups:7469,014,1.0
newsgroups:7504,002,1.0
newsgroups:7539,002,1.0
newsgroups:7574,007,1.0
newsgroups:7609,002,1.0
newsgroups:7644,002,1.0
newsgroups:7679,007,0.456618
newsgroups:7679,019,0.209439
newsgroups:7679,003,0.128674
newsgroups:7679,006,0.107229
newsgroups:7679,002,0.09804
newsgroups:7714,000,0.494878
newsgroups:7714,001,0.311209
newsgroups:7714,002,0.193913
newsgroups:7749,014,1.0
newsgroups:7784,002,1.0
newsgroups:7819,001,1.0
newsgroups:7854,014,1.0
newsgroups:7889,011,1.0
newsgroups:7924,011,1.0
newsgroups:7959,000,0.315244
newsgroups:7959,007,0.224076
newsgroups:7959,002,0.170696
newsgroups:7959,012,0.152427
newsgroups:7959,003,0.083382
newsgroups:7959,001,0.054174
newsgroups:7994,000,0.466534
newsgroups:7994,002,0.335429
newsgroups:7994,001,0.129132
newsgroups:7994,012,0.068905
newsgroups:8029,003,0.256688
newsgroups:8029,014,0.244691
newsgroups:8029,002,0.235602
newsgroups:8029,000,0.206794
newsgroups:8029,005,0.056224
newsgroups:8064,014,0.529897
newsgroups:8064,003,0.165194
newsgroups:8064,001,0.152696
newsgroups:8064,006,0.152213
newsgroups:8099,003,1.0
newsgroups:8134,014,1.0
newsgroups:8169,014,0.497081
newsgroups:8169,011,0.160038
newsgroups:8169,001,0.154398
newsgroups:8169,002,0.144229
newsgroups:8169,003,0.044254
newsgroups:8204,012,1.0
newsgroups:8239,014,1.0
newsgroups:8274,014,0.5328
newsgroups:8274,002,0.177016
newsgroups:8274,003,0.172817
newsgroups:8274,001,0.117367
newsgroups:8309,014,0.316082
newsgroups:8309,003,0.255045
newsgroups:8309,001,0.213871
newsgroups:8309,002,0.112921
newsgroups:8309,008,0.102081
newsgroups:8344,003,0.405134
newsgroups:8344,014,0.236678
newsgroups:8344,002,0.211875
newsgroups:8344,012,0.101061
newsgroups:8344,004,0.045252
newsgroups:8379,014,1.0
newsgroups:8414,000,1.0
newsgroups:8449,000,1.0
newsgroups:8484,014,0.38037
newsgroups:8484,001,0.315051
newsgroups:8484,003,0.129886
newsgroups:8484,011,0.094919
newsgroups:8484,002,0.075381
newsgroups:8484,004,0.004393
newsgroups:8519,018,1.0
newsgroups:8554,016,1.0
newsgroups:8589,014,0.287311
newsgroups:8589,001,0.27704
newsgroups:8589,003,0.141792
newsgroups:8589,005,0.141187
newsgroups:8589,002,0.084617
newsgroups:8589,011,0.068054
newsgroups:8624,014,1.0
newsgroups:8659,014,0.685454
newsgroups:8659,000,0.314546
newsgroups:8694,002,1.0
newsgroups:8729,001,1.0
newsgroups:8764,002,1.0
newsgroups:8799,002,1.0
newsgroups:8834,002,1.0
newsgroups:8869,014,1.0
newsgroups:8904,003,1.0
newsgroups:8939,000,1.0
newsgroups:8974,003,1.0
newsgroups:9009,003,1.0
newsgroups:9044,002,0.512032
newsgroups:9044,015,0.279958
newsgroups:9044,012,0.150193
newsgroups:9044,005,0.048051
newsgroups:9044,000,0.009767
newsgroups:9079,002,1.0
newsgroups:9114,002,0.353203
newsgroups:9114,015,0.261868
newsgroups:9114,003,0.147043
newsgroups:9114,005,0.080124
newsgroups:9114,004,0.05913
newsgroups:9114,000,0.054628
newsgroups:9114,016,0.044005
newsgroups:9149,003,0.28282
newsgroups:9149,000,0.272941
newsgroups:9149,002,0.202949
newsgroups:9149,005,0.129349
newsgroups:9149,015,0.111941
newsgroups:9184,008,0.300368
newsgroups:9184,012,0.279598
newsgroups:9184,006,0.207427
newsgroups:9184,002,0.160149
newsgroups:9184,016,0.044343
newsgroups:9184,001,0.008115
newsgroups:9219,002,1.0
newsgroups:9254,008,0.491365
newsgroups:9254,002,0.245187
newsgroups:9254,017,0.134445
newsgroups:9254,011,0.129003
newsgroups:9289,002,1.0
newsgroups:9324,002,1.0
newsgroups:9359,002,0.806271
newsgroups:9359,015,0.10994
newsgroups:9359,016,0.083789
newsgroups:9394,002,1.0
newsgroups:9429,002,1.0
newsgroups:9464,002,1.0
newsgroups:9499,002,1.0
newsgroups:9534,015,1.0
newsgroups:9569,002,0.828698
newsgroups:9569,012,0.103676
newsgroups:9569,006,0.041605
newsgroups:9569,000,0.026021
newsgroups:9604,002,1.0
newsgroups:9639,002,1.0
newsgroups:9674,015,1.0
newsgroups:9709,015,1.0
newsgroups:9744,000,1.0
newsgroups:9779,000,0.494878
newsgroups:9779,001,0.311209
newsgroups:9779,002,0.193913
newsgroups:9814,003,1.0
newsgroups:9849,012,1.0
newsgroups:9884,002,0.631107
newsgroups:9884,001,0.187186
newsgroups:9884,000,0.181707
newsgroups:9919,002,0.613148
newsgroups:9919,001,0.151139
newsgroups:9919,006,0.127617
newsgroups:9919,014,0.108096
newsgroups:9954,002,0.868129
newsgroups:9954,012,0.131871
newsgroups:9989,003,1.0
newsgroups:10024,015,1.0
newsgroups:10059,002,1.0
newsgroups:10094,015,0.696495
newsgroups:10094,002,0.303505
newsgroups:10129,002,0.761359
newsgroups:10129,015,0.238641
newsgroups:10164,015,1.0
newsgroups:10199,015,1.0
newsgroups:10234,002,1.0
newsgroups:10269,015,1.0
newsgroups:10304,015,1.0
newsgroups:10339,015,1.0
newsgroups:10374,002,1.0
newsgroups:10409,002,0.476038
newsgroups:10409,015,0.17581
newsgroups:10409,003,0.11375
newsgroups:10409,000,0.091572
newsgroups:10409,004,0.060857
newsgroups:10409,008,0.041917
newsgroups:10409,001,0.040056
newsgroups:10444,000,1.0
newsgroups:10479,015,1.0
newsgroups:10514,015,0.351617
newsgroups:10514,000,0.287085
newsgroups:10514,002,0.274416
newsgroups:10514,003,0.086883
newsgroups:10549,001,1.0
newsgroups:10584,015,0.54726
newsgroups:10584,002,0.237761
newsgroups:10584,012,0.150882
newsgroups:10584,003,0.064097
newsgroups:10619,015,0.464828
newsgroups:10619,002,0.276719
newsgroups:10619,000,0.101005
newsgroups:10619,003,0.10024
newsgroups:10619,004,0.031057
newsgroups:10619,005,0.026151
newsgroups:10654,015,0.449571
newsgroups:10654,002,0.400862
newsgroups:10654,008,0.149567
newsgroups:10689,015,1.0
newsgroups:10724,015,1.0
newsgroups:10759,000,1.0
newsgroups:10794,002,0.843039
newsgroups:10794,015,0.107566
newsgroups:10794,003,0.049395
newsgroups:10829,002,0.633516
newsgroups:10829,014,0.186334
newsgroups:10829,015,0.180149
newsgroups:10864,002,1.0
newsgroups:10899,015,1.0
newsgroups:10934,002,1.0
newsgroups:10969,019,1.0
newsgroups:11004,017,1.0
newsgroups:11039,010,1.0
newsgroups:11074,004,1.0
newsgroups:11109,000,1.0
newsgroups:11144,017,0.439031
newsgroups:11144,001,0.28179
newsgroups:11144,000,0.159223
newsgroups:11144,002,0.119956
newsgroups:11179,003,1.0
newsgroups:11214,017,1.0
newsgroups:11249,017,1.0
newsgroups:11284,017,0.387939
newsgroups:11284,000,0.268561
newsgroups:11284,002,0.205362
newsgroups:11284,005,0.138137
newsgroups:11319,017,1.0
newsgroups:11354,017,0.407937
newsgroups:11354,000,0.234672
newsgroups:11354,001,0.223094
newsgroups:11354,002,0.134298
newsgroups:11389,017,1.0
newsgroups:11424,000,0.692717
newsgroups:11424,003,0.119099
newsgroups:11424,005,0.108883
newsgroups:11424,002,0.079301
newsgroups:11459,002,1.0
newsgroups:11521,017,0.650009
newsgroups:11521,001,0.164688
newsgroups:11521,000,0.14737
newsgroups:11521,004,0.037933
newsgroups:11556,017,0.702665
newsgroups:11556,003,0.297335
newsgroups:11591,017,0.415646
newsgroups:11591,001,0.240057
newsgroups:11591,009,0.131391
newsgroups:11591,002,0.084736
newsgroups:11591,000,0.059629
newsgroups:11591,003,0.059424
newsgroups:11591,004,0.009117
newsgroups:11626,003,0.533779
newsgroups:11626,017,0.305285
newsgroups:11626,004,0.160936
newsgroups:11661,017,1.0
newsgroups:11696,017,0.492898
newsgroups:11696,000,0.203523
newsgroups:11696,003,0.132385
newsgroups:11696,012,0.078765
newsgroups:11696,007,0.067739
newsgroups:11696,002,0.02469
newsgroups:11731,000,0.340467
newsgroups:11731,002,0.234192
newsgroups:11731,005,0.18889
newsgroups:11731,017,0.184442
newsgroups:11731,001,0.052009
newsgroups:11766,005,1.0
newsgroups:11801,004,1.0
newsgroups:11836,002,1.0
newsgroups:11871,000,1.0
newsgroups:11906,017,1.0
newsgroups:11941,017,0.50039
newsgroups:11941,000,0.431307
newsgroups:11941,012,0.068303
newsgroups:11976,002,1.0
newsgroups:12011,001,1.0
newsgroups:12046,001,0.553943
newsgroups:12046,012,0.258684
newsgroups:12046,014,0.187373
newsgroups:12081,002,0.48248
newsgroups:12081,003,0.162093
newsgroups:12081,001,0.142127
newsgroups:12081,005,0.085947
newsgroups:12081,007,0.053327
newsgroups:12081,004,0.037425
newsgroups:12081,000,0.0366
newsgroups:12116,010,1.0
newsgroups:12151,003,1.0
newsgroups:12186,003,1.0
newsgroups:12221,001,1.0
newsgroups:12256,003,1.0
newsgroups:12291,001,0.382486
newsgroups:12291,012,0.343195
newsgroups:12291,003,0.274319
newsgroups:12326,000,0.657545
newsgroups:12326,019,0.174858
newsgroups:12326,007,0.167597
newsgroups:12361,003,1.0
